time,open,high,low,close,Volume,CVD (Open),CVD (High,CVD (Low),CVD (Close)
2024-04-24T03:00:00+03:00,66386.20,67068.20,63575.00,64250.00,280545.0610,-442482.03,-442482.03,-452174.82,-452174.82
2024-04-25T03:00:00+03:00,64250.00,65270.60,62721.30,64478.80,275211.0620,-452174.82,-452174.82,-455766.06,-455766.06
2024-04-26T03:00:00+03:00,64478.80,64783.10,63291.50,63748.80,202149.8130,-455766.06,-455273.73,-455766.06,-455273.73
2024-04-27T03:00:00+03:00,63748.70,63901.40,62332.80,63421.00,167349.1090,-455273.73,-455273.73,-460168.96,-460168.96
2024-04-28T03:00:00+03:00,63420.90,64350.00,62700.00,63088.30,126056.1510,-460168.96,-460168.96,-462897.31,-462897.31
2024-04-29T03:00:00+03:00,63088.40,64200.00,61726.20,63842.40,228411.1630,-462897.31,-462897.31,-464272.39,-464272.39
2024-04-30T03:00:00+03:00,63842.40,64700.00,59150.00,60651.20,408747.7030,-464272.39,-464272.39,-476120.12,-476120.12
2024-05-01T03:00:00+03:00,60651.20,60816.70,56537.70,58307.60,564108.4000,-476120.12,-476120.12,-491435.34,-491435.34
2024-05-02T03:00:00+03:00,58307.70,59637.30,56951.60,59036.70,299229.3020,-491435.34,-491164.14,-491435.34,-491164.14
2024-05-03T03:00:00+03:00,59036.70,63333.00,58781.30,62853.70,353606.4590,-491164.14,-481427.00,-491164.14,-481427.00
2024-05-04T03:00:00+03:00,62853.70,64547.90,62520.00,63864.20,205205.1990,-481427.00,-477177.72,-481427.00,-477177.72
2024-05-05T03:00:00+03:00,63864.30,64644.30,62833.00,63988.00,185495.6530,-477177.72,-473896.50,-477177.72,-473896.50
2024-05-06T03:00:00+03:00,63987.90,65500.00,62655.30,63142.80,305110.0670,-473896.50,-473896.50,-476124.64,-476124.64
2024-05-07T03:00:00+03:00,63142.70,64392.20,62203.60,62296.00,238974.6460,-476124.64,-476124.64,-481840.03,-481840.03
2024-05-08T03:00:00+03:00,62296.00,62994.90,60843.60,61157.90,241651.5790,-481840.03,-481840.03,-486161.51,-486161.51
2024-05-09T03:00:00+03:00,61157.90,63447.20,60550.00,63050.10,242451.3020,-486161.51,-482594.54,-486161.51,-482594.54
2024-05-10T03:00:00+03:00,63050.00,63446.50,60117.40,60778.10,307214.9600,-482594.54,-482594.54,-497113.11,-497113.11
2024-05-11T03:00:00+03:00,60778.00,61491.40,60432.60,60809.20,113294.7870,-497113.11,-497113.11,-497716.92,-497716.92
2024-05-12T03:00:00+03:00,60809.20,61849.40,60557.30,61455.80,104043.8970,-497716.92,-497575.60,-497716.92,-497575.60
2024-05-13T03:00:00+03:00,61455.70,63440.00,60750.00,62912.10,261927.0730,-497575.60,-493241.73,-497575.60,-493241.73
2024-05-14T03:00:00+03:00,62912.20,63099.60,60950.00,61550.50,244345.2740,-493241.73,-493241.73,-498792.53,-498792.53
2024-05-15T03:00:00+03:00,61550.50,66440.00,61316.10,66175.40,365031.6800,-498792.53,-482824.33,-498792.53,-482824.33
2024-05-16T03:00:00+03:00,66175.40,66800.00,64567.00,65217.70,242455.3240,-482824.33,-482824.33,-488675.91,-488675.91
2024-05-17T03:00:00+03:00,65217.70,67400.60,65061.20,66980.00,227063.9190,-488675.91,-485412.71,-488675.91,-485412.71
2024-05-18T03:00:00+03:00,66980.00,67340.50,66503.20,66884.90,96931.5480,-485412.71,-485412.71,-487740.49,-487740.49
2024-05-19T03:00:00+03:00,66884.90,67750.00,65835.80,66239.40,148170.3500,-487740.49,-487740.49,-490305.27,-490305.27
2024-05-20T03:00:00+03:00,66239.40,71674.60,66010.00,71466.50,366028.0780,-490305.27,-473605.43,-490305.27,-473605.43
2024-05-21T03:00:00+03:00,71466.50,72132.80,69165.60,70168.80,263674.3270,-473605.43,-473605.43,-481201.36,-481201.36
2024-05-22T03:00:00+03:00,70168.70,70715.40,68736.80,69219.10,194160.4940,-481201.36,-481201.36,-481799.42,-481799.42
2024-05-23T03:00:00+03:00,69219.20,70133.30,66156.60,67999.90,300093.6220,-481799.42,-481799.42,-486566.34,-486566.34
2024-05-24T03:00:00+03:00,67999.90,69273.50,66639.00,68584.10,186681.0820,-486566.34,-486566.34,-489209.55,-489209.55
2024-05-25T03:00:00+03:00,68584.00,69622.80,68523.70,69314.40,85113.6050,-489209.55,-486507.80,-489209.55,-486507.80
2024-05-26T03:00:00+03:00,69314.50,69590.30,68155.00,68524.30,84069.8240,-486507.80,-486507.80,-490120.45,-490120.45
2024-05-27T03:00:00+03:00,68524.40,70750.00,68268.70,69461.60,170291.3560,-490120.45,-487059.02,-490120.45,-487059.02
2024-05-28T03:00:00+03:00,69461.50,69628.00,67273.00,68440.50,227838.4400,-487059.02,-487059.02,-495575.50,-495575.50
2024-05-29T03:00:00+03:00,68440.40,68983.00,67129.00,67686.70,158236.5990,-495575.50,-495575.50,-498072.92,-498072.92
2024-05-30T03:00:00+03:00,67686.80,69568.90,67167.00,68402.50,194573.8990,-498072.92,-495932.03,-498072.92,-495932.03
2024-05-31T03:00:00+03:00,68402.60,69080.00,66700.50,67577.90,195751.7520,-495932.03,-495932.03,-500803.90,-500803.90
2024-06-01T03:00:00+03:00,67577.90,67936.00,67480.00,67799.20,50943.0580,-500803.90,-500803.90,-501762.19,-501762.19
2024-06-02T03:00:00+03:00,67799.20,68545.90,67296.30,67805.90,102194.7180,-501762.19,-500793.04,-501762.19,-500793.04
2024-06-03T03:00:00+03:00,67805.90,70372.90,67642.60,68851.40,227676.9300,-500793.04,-494880.56,-500793.04,-494880.56
2024-06-04T03:00:00+03:00,68851.30,71146.40,68595.50,70580.00,216100.0160,-494880.56,-491457.15,-494880.56,-491457.15
2024-06-05T03:00:00+03:00,70580.00,71824.40,70423.60,71133.30,203992.0340,-491457.15,-491457.15,-492748.81,-492748.81
2024-06-06T03:00:00+03:00,71133.30,71714.80,70101.90,70830.00,158483.5640,-492748.81,-492748.81,-497117.79,-497117.79
2024-06-07T03:00:00+03:00,70830.00,72144.00,68405.00,69377.00,299412.3700,-497117.79,-497117.79,-504511.02,-504511.02
2024-06-08T03:00:00+03:00,69377.00,69613.60,69192.30,69346.50,65739.8570,-504511.02,-504511.02,-506805.54,-506805.54
2024-06-09T03:00:00+03:00,69346.60,69879.00,69160.00,69667.10,68024.1000,-506805.54,-506405.46,-506805.54,-506405.46
2024-06-10T03:00:00+03:00,69667.10,70222.70,69201.20,69558.70,127381.6040,-506405.46,-506405.46,-506865.37,-506865.37
2024-06-11T03:00:00+03:00,69558.80,69600.00,66000.00,67320.70,311984.9420,-506865.37,-506865.37,-524221.22,-524221.22
2024-06-12T03:00:00+03:00,67320.60,70028.00,66920.00,68270.30,329918.4600,-524221.22,-523542.57,-524221.22,-523542.57
2024-06-13T03:00:00+03:00,68270.30,68607.70,66251.10,66786.90,248355.4610,-523542.57,-523542.57,-526806.40,-526806.40
2024-06-14T03:00:00+03:00,66786.80,67366.50,65052.40,66039.70,239411.2310,-526806.40,-526806.40,-535298.47,-535298.47
2024-06-15T03:00:00+03:00,66039.70,66482.60,65801.00,66213.70,72423.7550,-535298.47,-535298.47,-535796.19,-535796.19
